FragmentID, NarrID, SessionStartDate, SessionEndDate, ServerEntryDate,2.1 Focus was on-Cumplir con los requerimientos de la IE,2.1 Focus was on-El desarrollo socio emocional del alumno,2.1 Focus was on-Estimular el aprendizaje y transmitir prácticas,2.1 Focus was on-X,2.1 Focus was on-Y,2.1 Focus was on-NA,2.2 Cultivating the student's-habilidades de vida prácticas,2.2 Cultivating the student's-discipline,2.2 Cultivating the student's-culture,2.2 Cultivating the student's-X,2.2 Cultivating the student's-Y,2.2 Cultivating the student's-NA,2.3 Estudiantes aprendieron a través de...-aprendizaje reflexivo,2.3 Estudiantes aprendieron a través de...-concrete experience,2.3 Estudiantes aprendieron a través de...-active experimentation,2.3 Estudiantes aprendieron a través de...-X,2.3 Estudiantes aprendieron a través de...-Y,2.3 Estudiantes aprendieron a través de...-NA,2.4 Un factor determinante fue-Tiempo y curriculum,"2.4 Un factor determinante fue-Recursos educativos (ej.. tecnología, fondos, etc.)",2.4 Un factor determinante fue-Habilidades y capacitación,2.4 Un factor determinante fue-X,2.4 Un factor determinante fue-Y,2.4 Un factor determinante fue-NA,2.5 Influencia de-Secretarías y Ministerio,2.5 Influencia de-Docentes,2.5 Influencia de-Estudiantes,2.5 Influencia de-X,2.5 Influencia de-Y,2.5 Influencia de-NA,2.6 Rol del docente-curiosidad,2.6 Rol del docente-Alcanzar objetivos,2.6 Rol del docente-Dar soporte emocional a los estudiantes,2.6 Rol del docente-X,2.6 Rol del docente-Y,2.6 Rol del docente-NA,3.1 Students encouraged to learn-Individual/de forma independiente,3.1 Students encouraged to learn-Socialmente/ en grupo,3.1 Students encouraged to learn-X,3.1 Students encouraged to learn-NA,3.2 Aprendizaje fue-Liderado por el maestro,3.2 Aprendizaje fue-Liderado por el estudiante,3.2 Aprendizaje fue-X,3.2 Aprendizaje fue-NA,3.3 Decisiones influenciadas por-Practicas establecidas,3.3 Decisiones influenciadas por-Necesidades emergentes,3.3 Decisiones influenciadas por-X,3.3 Decisiones influenciadas por-NA,1.1 Results,4.1 Entry is related to_La comunidad y las relaciones,4.1 Entry is related to_La filosofía de la institución,4.1 Entry is related to_Aprendizaje y crecimiento,4.1 Entry is related to_Los problemas como oportunidades,4.1 Entry is related to_Premios y reconocimiento,4.1 Entry is related to_Autonomía y soporte,4.1 Entry is related to_Desarrollo general del estudiante,4.1 Entry is related to_Crecimiento personal y logros,4.1 Entry is related to_Otro,Themes,4.2 Frequency,4.1 I am a...,4.2 Gender,4.3 Experience in education,4.4 Experience in institution,4.5 Levels taught_Preescolar,4.5 Levels taught_Básica primaria l,4.5 Levels taught_Básica secundaria,4.5 Levels taught_Media,4.5 Levels taught_Terciaria/Universitaria,4.6 Age,4.7 Professional qualifications,Ciudad,IE,FragmentEntry,Title,ProjectID,ApplicationName,SessionID,Language
eeaf6430-19f8-11eb-8278-0242ac110003,,52:39.4,10:47.0,10:51.2,2.113.720.187.594.260,20.512.820.512.820.500,58.349.977.611.236.700,0.686063879,0.177641026,,4.620.318.980.957.760,641.025.641.025.641,47.386.553.780.165.900,0.50591682,0.055512821,,46.451.430.131.347.400,8.119.658.119.658.120,45.428.911.748.994.400,0.494887408,0.070316239,,10.984.486.943.815.900,4.743.589.743.589.740,41.579.615.620.286.500,0.652975643,0.410794872,,336.309.173.108.346,3.376.068.376.068.370,3.260.839.892.848.160,0.494887408,0.292367521,,42.963.496.496.354.900,1.068.376.068.376.060,4.635.274.281.988.430,0.516946232,0.092521368,,8.131.100.867.678.960,9.186.889.913.232.100,0.918688991,,9.424.823.752.711.490,5.751.762.472.885.030,0.057517625,,9.620.051.518.438.170,3.799.484.815.618.220,0.037994848,,Resultados mixtos,1,,1,,,,,,,,,Docente,Mujer,Más de 20 años,,,1,,,,Entre 51 y 60 años,Especialista,Medellín,Institucion Educativa La  Esperanza San  Francisco,"En lo que llevo como docente en la Aceleración del aprendizaje para mi es una experiencia significativa ver a los estudiantes en bachillerato y apunto de graduarse, con las aspiraciones de volverse profesionales",Sueños y proyectos de vida,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
080274a4-19f9-11eb-8278-0242ac110003,,56:31.9,11:19.3,11:33.7,1.598.463.936.440.370,6.794.871.794.871.790,1.606.664.268.687.830,0.500410017,0.588435897,,7.745.844.967.059.140,10.683.754.162.910.600,11.857.796.166.497.800,0.171996732,0.092521311,,71.656.088.664.064.200,8.632.478.632.478.630,6.509.604.808.807.250,0.49671998,0.74757265,,19.987.687.364.666.700,9.444.444.444.444.440,35.567.868.190.888.900,0.50779009,0.817888889,,7.619.776.145.118.620,9.401.702.880.859.370,8.297.852.097.402.190,0.876793724,0.081418747,,5.280.174.368.222.700,9.230.967.464.610.040,2.410.150.985.676.860,0.485649883,0.799401782,,37.917.185.353.708.700,62.082.814.646.291.200,0.620828146,,8.297.213.040.865.380,17.027.869.591.346.100,0.170278696,,6.059.223.216.968.570,9.394.077.678.303.140,0.939407768,,Resultados mixtos,,,,1,,,,1,,,Rara vez,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Especialista,Medellín,Institucion Educativa Pablo  Neruda,Una de las clases que más tuve resultados fue realizar la cometa con los estudiantes ya que hicieron su cometa en compañía de sus hermanos y sus padres fue lindo ver las fotos de como.pa realizaban y también algunos vídeos que enviaron volando la cometa.,#elaborandomicometa,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
114a60e4-19f9-11eb-8278-0242ac110003,,51:50.9,11:48.4,11:49.3,1.201.829.790.409.750,43.162.393.162.393.100,44.819.308.933.509.300,0.664005055,0.373786325,,1.269.388.865.321.770,4.401.709.401.709.400,43.289.017.329.688.200,0.652975643,0.381188034,,33.109.298.406.862.700,33.333.333.333.333.300,33.557.368.259.803.900,0.502240349,0.288666667,,17.451.304.440.045.200,6.538.461.538.461.530,17.164.080.175.339.300,0.498563879,0.566230769,,12.351.379.854.826.500,4.102.564.102.564.100,4.662.297.911.953.240,0.671357996,0.355282051,,3.204.092.233.848.660,35.470.085.470.085.400,32.488.992.191.427.800,0.502240349,0.30717094,,1.176.361.908.783.780,8.823.638.091.216.210,0.882363809,,5.078.388.935.810.810,49.216.110.641.891.800,0.492161106,,10.412.267.736.486.400,8.958.773.226.351.350,0.895877323,,Resultados positivos,1,,,1,,,,,,,Una vez cada tanto,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Institucion Educativa Jorge Robledo,"Una experiencia que fue muy satisfactoria para todos mis estudiantes y para mi, fue la realización de un vídeo donde cada estudiante debía reunirse con la familia y en 50 segundos se presentaba y comentaban que es lo que mas extrañaban de sus compañeros de clase; cuando todos entregaron sus vídeos yo los edite haciendo uno solo con todos los vídeos y con algunas ambientaciones para que se viera mas llamativo. Esta actividad tuvo un impacto muy especial en cada familia por que después de varios meses de no poder verse recibieron un saludo especial de cada compañero y sus familias y como se extrañaban como grupo, hubo sentimientos encontrados y mucha alegría, eso les ayudo a sentir mas sentido de pertenecía con el programa y a participar con entusiasmo de las actividades.",Mensajes que trasforman vivencias,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
1fbd08a2-19f9-11eb-8278-0242ac110003,,01:26.8,12:05.5,12:13.5,10.943.637.270.613.300,854.700.854.700.855,8.050.935.418.237.800,0.847828585,0.074017094,,756.254.124.245.852,858.974.358.974.359,65.400.228.601.055.700,0.494887408,0.743871795,,8.070.230.997.046.250,7.264.957.264.957.260,12.032.732.764.580.100,0.156652114,0.06291453,,7.396.000.267.094.010,11.965.811.965.811.900,8.063.818.776.709.400,0.866210938,0.103623932,,10.337.176.737.682.200,11.965.811.965.811.900,7.769.701.129.650.570,0.836799173,0.103623932,,7.779.569.860.796.880,9.401.709.401.709.400,1.280.259.199.032.170,0.175034467,0.081418803,,5.335.164.835.164.830,4.664.835.164.835.160,0.466483516,,471.978.021.978.022,528.021.978.021.978,0.528021978,,4.346.153.846.153.840,5.653.846.153.846.150,0.565384615,,Resultados interesantes,,,1,,,,,1,,,Frequentemente,Docente,Mujer,De 6 a 10 años,De 3 a 5 años,,1,,,,Entre 21 y 30 años,Licenciado,Medellín,Institucion Educativa Merceditas  Gómez,"compartiría el éxito de la transversalización en la educación, la importancia de asumir los retos del modelo flexible con responsabilidad, amor y compromiso.",Los modelos flexibles todo un reto para la educación de calidad.,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
24d3d910-19f9-11eb-8278-0242ac110003,,51:46.7,11:23.7,12:22.0,17.853.516.606.963.300,17.521.367.521.367.500,6.462.511.587.166.910,0.733857996,0.151735043,,148.872.018.759.427,7.051.282.051.282.050,14.599.977.611.236.800,0.498563879,0.610641026,,15.801.606.099.170.400,6.794.871.794.871.790,1.624.967.595.211.160,0.502240349,0.588435897,,0.957463314,59.401.709.401.709.400,3.964.082.728.443.940,0.69341682,0.514418803,,,,,,,1,11.774.230.926.344.800,9.572.649.572.649.570,30.960.811.808.697.800,0.50959329,0.828991453,,14.297.402.871.621.600,8.570.259.712.837.830,0.857025971,,5.804.740.287.162.160,4.195.259.712.837.830,0.419525971,,10.581.186.655.405.400,894.188.133.445.946,0.894188133,,Resultados mixtos,,,,,,,1,,1,Profundización en matemática para fracciones y división,Una vez cada tanto,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,,Entre 31 y 40 años,Especialista,Medellín,Institucion Educativa José  María  Bravo  Márquez,"Realice una clase de matemática cuyo tema fue el DIVISIBILIDAD para ello use el granos de frijol, tapas de gaseosa o palillos, fue una actividad positiva porque los chicos a través de varios ejercicios de conteo y pequeñas divisiones, se logro la atención y concentración del grupo.  Sumado a esto prepare unas dispositivas animadas para desplegar la información a medida que se iba socializando cada punto del tema",Que fácil es dividir,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
2c116594-19f9-11eb-8278-0242ac110003,,51:46.2,12:21.1,12:34.2,3.582.272.595.021.090,1.709.400.079.189.200,6.246.787.397.059.980,0.63322574,0.014803405,,685.670.778.850.404,0.427343907,31.005.578.208.459.100,0.312192502,0.003700798,,3.261.838.376.918.710,3.26E+10,6.738.161.297.038.780,0.673816146,2.82E+08,,3.630.842.229.976.860,0,6.369.157.770.023.130,0.636915777,0,,33.026.024.091.171.100,21.367.521.367.521.400,6.483.722.377.207.660,0.659055998,0.018504274,,4.001.676.155.384.130,9.487.179.487.179.480,11.265.289.728.210.000,0.485624264,0.821589744,,0.557079944,9.944.292.005.601.820,0.994429201,,9.945.817.884.508.070,0.541821155,0.005418212,,16.559.810.428.829.000,983.440.189.571.171,0.98344019,,Resultados positivos,1,,,1,,,,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Institucion Educativa Antonio Derka 1,"Mi experiencia fue muy positiva, pues logramos aprender con la virtualidad a mejor y a trabajar con lo que tenemos en casa, aprendimos diferentes formas de aprender, familias más comprometidas, a conocer más sobre cómo educar en tiempos de pandemia.",Educar en tiempos de pandemia,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
5f5a77d8-19f9-11eb-8278-0242ac110003,,58:26.1,13:57.3,14:00.2,12.046.578.447.083.900,854.700.854.700.855,794.064.130.059.075,0.836799173,0.074017094,,5.172.418.025.703.870,43.162.393.162.393.100,5.113.426.580.568.120,0.266946232,0.373786325,,4.084.034.455.128.210,4.358.974.358.974.350,52.326.221.955.128.200,0.741210938,0.377487179,,4.998.438.678.355.950,4.102.564.102.564.100,53.975.920.296.003.000,0.744887408,0.355282051,,4.137.453.258.546.990,5.982.905.982.905.980,8.987.964.075.854.700,0.928710938,0.051811966,,55.246.679.000.125.600,4.273.504.273.504.270,2.018.278.264.831.570,0.233857996,0.37008547,,0.952808277,9.904.719.172.297.290,0.990471917,,3.655.510.979.729.720,9.634.448.902.027.020,0.96344489,,24.730.785.472.973.000,975.269.214.527.027,0.975269215,,Resultados positivos,,,,1,,,1,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 1 a 2 años,,1,,,,Entre 51 y 60 años,Especialista,Medellín,Institucion Educativa Juan de  Dios  Carvajal,La realización de una obra de teatro.,trabajemos en equipo,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
688273e2-19f9-11eb-8278-0242ac110003,,52:51.9,14:12.0,14:15.6,3.533.130.233.927.800,9.358.974.358.974.350,28.771.261.763.286.200,0.49671998,0.810487179,,72.704.752.996.861.200,641.025.641.025.641,8.631.926.829.005.740,0.895243965,0.055512821,,8.643.122.985.331.650,8.974.358.974.358.970,459.441.117.232.452,0.090815907,0.077717949,,5.464.091.851.236.270,854.700.854.700.855,8.598.889.960.175.510,0.902624039,0.074017094,,6.338.504.441.516.010,38.461.538.461.538.400,8.981.534.171.233.010,0.917384186,0.033307692,,5.483.800.326.390.140,5.555.562.076.405.580,8.896.063.759.720.420,0.917384186,0.048111168,,16.534.323.220.724.500,9.834.656.767.792.750,0.983465677,,51.098.901.098.901.000,489.010.989.010.989,0.489010989,,4.560.947.627.811.640,5.439.052.372.188.350,0.543905237,,Resultados positivos,1,,,1,,,,,,,Frequentemente,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Licenciado,Medellín,Institucion Educativa Gilberto  Alzate  Avendaño,Mi experiencia es la vinculación de las familias en el proceso de resiliencia en este tiempo de pandemia que realizo en los encuentro virtuales,Resiliencia emocional,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
6b4e0910-19f9-11eb-8278-0242ac110003,,55:54.6,14:17.7,14:20.3,3.226.402.095.751.720,29.487.179.487.179.400,3.824.879.955.530.320,0.529923893,0.255358974,,2.544.533.738.606.610,4.829.059.829.059.820,2.626.406.432.333.550,0.504093635,0.418196581,,25.348.355.647.018.000,47.008.547.008.547.000,2.764.309.734.443.490,0.511473708,0.407094017,,232.502.385.120.005,5.341.880.341.880.340,2.333.095.806.919.600,0.500403598,0.462606838,,21.872.782.429.747.300,3.846.153.846.153.840,3.966.567.910.871.410,0.588964483,0.333076923,,4.220.740.885.293.460,3.247.863.247.863.240,2.531.395.866.843.280,0.415532749,0.281264957,,62.830.994.507.976.700,3.716.900.549.202.320,0.371690055,,6.376.071.109.949.980,3.623.928.890.050.010,0.362392889,,6.376.071.109.949.980,3.623.928.890.050.010,0.362392889,,Resultados positivos,,,1,,,,,1,,,Frequentemente,Docente,Mujer,Más de 20 años,De 6 a 10 años,,,1,,,Entre 31 y 40 años,Normalista,Medellín,Institucion Educativa San  Pablo  Sede  ciudad de  Medellín,"La experiencia que realice con mis estudiantes fue la de trabajar en la plataforma virtual,con diferentes juegos integrando las areas y donde pude ver y despertar la participación de los estudiantes.",Video motivación,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
a901dcd2-19f9-11eb-8278-0242ac110003,,52:58.9,16:00.2,16:03.8,14.445.171.097.284.900,57.692.307.692.307.600,40.863.175.197.963.800,0.69709329,0.499615385,,759.920.284.219.457,11.538.461.538.461.500,12.469.510.039.592.700,0.182387408,0.099923077,,12.214.150.483.911.500,52.991.452.991.452.900,45.787.131.960.155.800,0.722828585,0.458905983,,15.576.392.816.742.100,6.923.076.923.076.920,29.211.591.487.556.500,0.638269761,0.599538462,,3.188.695.049.333.830,3.504.273.504.273.500,3.307.031.446.392.650,0.50591682,0.303470085,,3.289.562.319.318.750,3.376.068.376.068.370,33.343.693.046.128.700,0.502240349,0.292367521,,7.172.983.530.405.400,28.270.164.695.945.900,0.282701647,,7.206.767.314.189.180,2.793.232.685.810.810,0.279323269,,4.841.902.449.324.320,5.158.097.550.675.670,0.515809755,,Resultados mixtos,,,,1,,,1,,,,Rara vez,Docente,Mujer,De 11 a 20 años,De 3 a 5 años,,1,,,,Entre 31 y 40 años,Especialista,Medellín,,"Constantemente se les  motiva  sobre el proceso formativo, enviándoles mensajes positivos, llamativos, escuchándolos, resaltando sus capacidades y habilidades y dándoles ánimo para que continúen en su proceso, pensando siempre en el ser y en lo importante que son como personas",primero es el ser,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
669cd13e-19fa-11eb-8278-0242ac110003,,52:08.7,21:22.5,21:21.9,12.945.257.692.135.200,9.829.059.829.059.820,7.722.568.247.880.490,0.821402124,0.085119658,,966.129.053.213.116,0.427343907,29.597.507.721.879.900,0.031734227,0.003700798,,1.814.994.109.396.140,11.965.818.486.661.900,6.988.424.041.937.650,0.758671497,0.103623988,,1.233.655.929.745.890,782.051.282.051.282,9.458.312.497.412.830,0.485608766,0.67725641,,0.26351549,641.025.641.025.641,9.332.622.809.964.570,0.965313563,0.055512821,,12.491.887.773.820.600,7.863.247.863.247.860,8.875.633.593.700.720,0.481918729,0.680957265,,10.920.612.232.105.100,8.907.938.776.789.480,0.890793878,,899.746.662.861.592,10.025.333.713.840.700,0.100253337,,9.673.142.304.291.590,32.685.769.570.840.300,0.03268577,,Resultados positivos,1,,,,,,,1,,Estilos de vida de los estudiantes a través del acompañamiento familiar,Frequentemente,Docente,Mujer,De 6 a 10 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Magister,Medellín,Institucion Educativa José  Antonio Galán,"Una experiencia que consiste en la generación de espacios formativos que buscan estimular y fortalecer las prácticas de crianza y establecer encuentros en los cuales se diseñan distintas configuraciones didácticas(orientaciones ,seminarios,talleres con los padres de familia en conjunto con los estudiantes)Acogiéndolo a la modalidad de la virtualidad ,utilizando juegos de gamificación.Experiencia que viene dandose en la I.E desde el 2007.Evidencia:https://view.genial.ly/5f3c52dd1d0b100d79e60256/presentation-experiencia-significativa-olimpiadas-del-acompanamiento",Olimpiadas del acompañamiento en modelos flexibles,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
3067291a-19fb-11eb-8278-0242ac110003,,52:14.9,26:54.9,27:00.4,3.268.194.797.951.230,3.418.803.418.803.410,3.313.001.783.245.340,0.502240349,0.296068376,,33.904.295.893.036.600,3.247.863.247.863.240,3.361.707.162.833.080,0.498563879,0.281264957,,32.955.326.561.714.400,3.290.598.290.598.290,34.138.690.532.302.600,0.50591682,0.284965812,,30.699.167.687.908.500,38.888.888.888.888.800,30.411.943.423.202.600,0.498563879,0.336777778,,12.574.481.916.163.900,4.572.649.572.649.570,4.169.902.235.734.030,0.645622702,0.395991453,,3.320.356.688.348.410,3.461.538.461.538.460,3.218.104.850.113.120,0.494887408,0.299769231,,756.149.704.391.892,2.438.502.956.081.080,0.243850296,,1.666.226.773.648.640,8.333.773.226.351.350,0.833377323,,37.608.213.682.432.400,62.391.786.317.567.500,0.623917863,,Resultados positivos,,,1,,,,1,,,llegar a las familias y los chicos con experiencias significativas que dejen huellas y no se pierdan,Frequentemente,Docente,No-binario,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Especialista,Medellín,Institucion Educativa República  de  Honduras Sede La  Rosa,"Proponer a los estudiantes que el viernes fuera destinado a la promoción lectora, conociendo diferentes textos, autores y ejercicios divertidos mientras era posible navegar en los libros y la literatura. Para avivar la lecto-escritura y diferentes procesos comunicación y comprensión lectora que favorecen a los chicos en general y desarrolla hábitos y mantiene vivos los proyectos de lectura institucionales que  ya se vienen realizando los años anteriores y este de 2020","Nuestro diario lector, una diversión es aceleración.",6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
c680dbe8-19fc-11eb-8278-0242ac110003,,18:36.6,36:02.0,38:21.8,2.903.921.179.233.480,47.008.547.008.547.000,23.952.241.199.118.100,0.474565147,0.407094017,,5.341.763.279.388.160,8.333.333.333.333.330,11.324.903.387.278.500,0.529915701,0.721666667,,4.566.376.243.021.270,2.778.158.595.419.330,26.554.651.615.593.800,0.404454446,0.240588534,,19.777.849.947.947.100,20.512.820.512.820.500,59.709.329.539.232.300,0.699657398,0.177641026,,22.166.918.820.959.100,179.487.049.070.179,59.884.376.272.022.900,0.688587287,0.155435784,,6.611.777.488.565.800,11.965.811.965.811.900,21.916.413.148.529.900,0.278993191,0.103623932,,21.623.849.868.774.400,9.783.761.501.312.250,0.97837615,,8.485.354.416.661.980,15.146.455.833.380.100,0.151464558,,8.497.488.498.687.740,15.025.115.013.122.500,0.15025115,,Resultados interesantes,,,,1,,,1,,,,Todo el tiempo,Docente,Mujer,De 11 a 20 años,De 6 a 10 años,,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Institucion Educativa Pedro  Luis  Villa,Los dias  viernes se lee un libro grupal y a la vez se hace la comprension lectora hasta terminar el libro,La trasversalizacion de la lectura,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
fc733ac0-19fc-11eb-8278-0242ac110003,,02:41.4,39:50.6,39:52.3,38.546.478.286.827.400,21.367.521.367.521.400,940.086.000.345.651,0.950769761,0.018504274,,824.755.883.924.081,9.188.034.188.034.180,-0.12790072,0.458122702,0.795683761,,3.794.944.460.155.840,2.991.452.991.452.990,9.321.360.254.839.110,0.94709329,0.025905983,,15.796.352.595.525.400,9.786.324.786.324.780,0.557116877,0.494887408,0.847495726,,-0.293165143,9.572.649.572.649.570,4.566.669.416.163.890,0.524299173,0.828991453,,2.314.929.377.199.600,9.786.324.786.324.780,-0.17817724,0.487534467,0.847495726,,372.703.758.445.946,627.296.241.554.054,0.627296242,,37.946.051.520.270.200,62.053.948.479.729.700,0.620539485,,33.723.078.547.297.300,662.769.214.527.027,0.662769215,,Resultados positivos,,,1,1,,,,,,,Todo el tiempo,Docente,Mujer,Más de 20 años,De 6 a 10 años,,1,,,,Entre 51 y 60 años,Licenciado,Medellín,Institucion Educativa San Juan Bautista  de la  Salle,Al iniciar la pandemia me imagine que mis chicos se me iban a salir pero paso todo lo contrario todos los días nos conectamos de los 25 estudiantes se me conectan 15 ellos son participativos les gustan es una experiencia todos los días me traen actividades para trabajar sobre el tema del día y los otros también nos conectamos  solo pocos chicos pero mantengo el contacto,Mi experiencia en la pandemia,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
8dd7df70-19fd-11eb-8278-0242ac110003,,36:16.5,45:16.5,43:56.2,2.054.119.925.213.680,22.649.572.649.572.600,7.529.630.742.521.360,0.866210938,0.196145299,,0.775210926,9.358.974.358.974.350,5.635.045.484.539.960,0.524299173,0.810487179,,931.331.797.542.735,2.991.452.991.452.990,38.753.672.542.735.000,0.053710938,0.025905983,,0.495547778,8.119.658.119.658.120,9.138.479.410.193.560,0.954446232,0.070316239,,2.314.929.377.199.600,9.786.324.786.324.780,-0.17817724,0.487534467,0.847495726,,5.281.244.108.220.210,9.487.179.487.179.480,-0.15303898,0.472828585,0.821589744,,9.909.470.016.891.890,0.905299831,0.009052998,,9.993.929.476.351.350,0.060705236,0.000607052,,0.108213682,9.989.178.631.756.750,0.998917863,,Resultados positivos,,,1,1,,,,,,,Una vez cada tanto,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,,Entre 51 y 60 años,Especialista,Medellín,Institucion Educativa Barrio Santander,"Una niña de 15 años que tenia dificultades de aprendizaje,hacia lo que queria en el cuaderno,me hacia preguntas frecuentemente,pero yo sabia que ella no lograba entender mis respuestas,aun así ella quedaba satisfecha,era muy responsable y comprometida,pero hacia lo que en medio de sus capacidades podía,y yo la entendía y valoraba su trabajo.",La niña que quería saber,6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
bd142cc6-19fd-11eb-8278-0242ac110003,,44:01.2,45:21.5,45:15.5,3.135.065.123.805.940,9.401.709.401.709.400,2.847.840.859.100.040,0.498563879,0.814188034,,3.530.575.391.214.170,28.205.128.205.128.200,3.648.911.788.273.000,0.50591682,0.24425641,,2.553.742.851.307.200,9.444.444.444.444.440,30.018.127.042.483.600,0.502240349,0.817888889,,37.006.759.835.344.200,17.094.017.094.017.100,9.458.992.230.706.380,0.954446232,0.014803419,,11.868.499.402.966.300,0.854700855,9.795.844.920.500.250,0.983857996,0.007401709,,35.467.041.383.861.200,12.820.512.820.512.700,951.712.445.795.626,0.958122702,0.011102564,,11.896.691.973.969.500,9.881.033.080.260.300,0.988103308,,9.728.511.388.286.330,27.148.861.171.366.500,0.027148861,,0.105070499,9.989.492.950.108.450,0.998949295,,Resultados positivos,,1,,1,,,,,,,Una vez cada tanto,Docente,Mujer,De 11 a 20 años,De 11 a 20 años,,1,,,,Entre 31 y 40 años,Licenciado,Medellín,Institucion Educativa Guadalupe (Sede Graciela  Jiménez de  Bustamante),"Durante esta pandemia los estudiantes no se acostumbraban a estudiar desde casa, por lo cual se desmotivaban de forma constante a partir de ahí se empezó a implementar audios, llamadas y mensajes motivadores que fortalecieran su autoestima y resiliencia para realizar las guías.","""Palabras con Sentido transforman realidades""",6edb6b43-3a64-405b-b795-5a8cd9f196d5,WebCollector 2.4,,es
